ZONE_ID,EU_CIRCO,NOM_REGION,CHEF.LIEU_REGION,NOM_DEPARTEMENT,NOM_COMMUNE,CODES_POSTAUX,CODE_INSEE
z4455,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Barjac,9190,9037
z4456,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Bédeille,9230,9046
z4457,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Belloc,9600,9048
z4458,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Benagues,9100,9050
z4459,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Besset,9500,9052
z4460,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Betchat,9160,9054
z4461,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Bézac,9100,9056
z4462,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Bonnac,9100,9060
z4463,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Brie,9700,9067
z4464,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Camarade,9290,9073
z4465,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Camon,9500,9074
z4466,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Campagne-sur-Arize,9350,9075
z4467,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Canté,9700,9076
z4468,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Carla-Bayle,9130,9079
z4469,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Castelnau-Durban,9420,9082
z4470,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Castéras,9130,9083
z4471,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Castex,9350,9084
z4472,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Caumont,9160,9086
z4473,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Cazals-des-Baylès,9500,9089
z4474,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Cazavet,9160,9091
z4475,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Cérizols,9230,9094
z4476,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Clermont,9420,9097
z4477,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Contrazy,9230,9098
z4478,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Coutens,9500,9102
z4479,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Daumazan-sur-Arize,9350,9105
z4480,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Dun,9600,9107
z4481,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Durfort,9130,9109
z4482,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Encourtiech,9200,9110
z4483,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Erp,9200,9114
z4484,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Esclagne,9600,9115
z4485,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Escosse,9100,9116
z4486,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Esplas,9700,9117
z4487,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Esplas-de-Sérou,9420,9118
z4488,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Eycheil,9200,9119
z4489,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Fabas,9230,9120
z4490,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Fornex,9350,9123
z4491,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Gabre,9290,9127
z4492,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Gajan,9190,9128
z4493,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Gaudiès,9700,9132
z4494,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Justiniac,9700,9146
z4495,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,La Bastide-de-Besplas,9350,9038
z4496,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,La Bastide-de-Bousignac,9500,9039
z4497,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,La Bastide-de-Lordat,9700,9040
z4498,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,La Bastide-du-Salat,9160,9041
z4499,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,La Bastide-sur-l'Hers,9600,9043
z4500,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Labatut,9700,9147
z4501,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Lacave,9160,9148
z4502,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Lacourt,9200,9149
z4503,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Lagarde,9500,9150
z4504,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Lanoux,9130,9151
z4505,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Lapenne,9500,9153
z4506,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Laroque-d'Olmes,9600,9157
z4507,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Lasserre,9230,9158
z4508,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,La Tour-du-Crieu,9100,9312
z4509,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Le Carlaret,9100,9081
z4510,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Le Fossat,9130,9124
z4511,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Le Mas-d'Azil,9290,9181
z4512,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Le Peyrat,9600,9229
z4513,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Léran,9600,9161
z4514,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Les Bordes-sur-Arize,9350,9061
z4515,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Lescousse,9100,9163
z4516,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Lescure,9420,9164
z4517,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Les Issards,9100,9145
z4518,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Les Pujols,9100,9238
z4519,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Le Vernet,9700,9331
z4520,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Lézat-sur-Lèze,9210,9167
z4521,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Limbrassac,9600,9169
z4522,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Lissac,9700,9170
z4523,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Lorp-Sentaraille,9190,9289
z4524,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Loubaut,9350,9172
z4525,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Ludiès,9100,9175
z4526,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Madière,9100,9177
z4527,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Malegoude,9500,9178
z4528,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Manses,9500,9180
z4529,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Mauvezin-de-Prat,9160,9183
z4530,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Mauvezin-de-Sainte-Croix,9230,9184
z4531,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Mazères,9270,9185
z4532,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Méras,9350,9186
z4533,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Mercenac,9160,9187
z4534,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Mérigon,9230,9190
z4535,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Mirepoix,9500,9194
z4536,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Monesple,9130,9195
z4537,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Montardit,9230,9198
z4538,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Montaut,9700,9199
z4539,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Montbel,9600,9200
z4540,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Montégut-en-Couserans,9200,9201
z4541,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Montesquieu-Avantès,9200,9204
z4542,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Montfa,9350,9205
z4543,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Montgauch,9160,9208
z4544,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Montjoie-en-Couserans,9200,9209
z4545,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Moulin-Neuf,9500,9213
z4546,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Moulis,9200,9214
z4547,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Pailhès,9130,9224
z4548,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Pamiers,9100,9225
z4549,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Pradettes,9600,9233
z4550,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Prat-Bonrepaux,9160,9235
z4551,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Régat,9600,9243
z4552,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Rieucros,9500,9244
z4553,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Rimont,9420,9246
z4554,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Rivèrenert,9200,9247
z4555,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Roumengoux,9500,9251
z4556,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Sabarat,9350,9253
z4557,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Saint-Amadou,9100,9254
z4558,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Saint-Amans,9100,9255
z4559,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Sainte-Croix-Volvestre,9230,9257
z4560,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Sainte-Foi,9500,9260
z4561,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Sainte-Suzanne,9130,9342
z4562,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Saint-Félix-de-Tournegat,9500,9259
z4563,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Saint-Girons,9200,9261
z4564,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Saint-Jean-du-Falga,9100,9265
z4565,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Saint-Julien-de-Gras-Capou,9500,9266
z4566,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Saint-Lizier,9190,9268
z4567,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Saint-Martin-d'Oydes,9100,9270
z4568,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Saint-Michel,9100,9271
z4569,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Saint-Quentin-la-Tour,9500,9274
z4570,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Saint-Quirc,9700,9275
z4571,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Saint-Victor-Rouzaud,9100,9276
z4572,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Saint-Ybars,9210,9277
z4573,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Saverdun,9700,9282
z4574,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Sieuras,9130,9294
z4575,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Tabre,9600,9305
z4576,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Taurignan-Castet,9160,9307
z4577,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Taurignan-Vieux,9190,9308
z4578,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Teilhet,9500,9309
z4579,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Thouars-sur-Arize,9350,9310
z4580,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Tourtouse,9230,9313
z4581,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Tourtrol,9500,9314
z4582,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Trémoulet,9700,9315
z4583,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Troye-d'Ariège,9500,9316
z4584,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Unzent,9100,9319
z4585,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Vals,9500,9323
z4586,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Villeneuve-du-Latou,9130,9338
z4587,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Villeneuve-du-Paréage,9100,9339
z4588,Sud-Ouest,Midi-Pyrénées,Toulouse,Ariège,Viviès,9500,9341
z4589,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Ailleville,10200,10002
z4590,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Allibaudières,10700,10004
z4591,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Amance,10140,10005
z4592,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Arcis-sur-Aube,10700,10006
z4593,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Arconville,10200,10007
z4594,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Argançon,10140,10008
z4595,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Arrembécourt,10330,10010
z4596,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Arrentières,10200,10011
z4597,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Arsonval,10200,10012
z4598,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Assencières,10220,10014
z4599,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Aubeterre,10150,10015
z4600,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Aulnay,10240,10017
z4601,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Avant-lès-Ramerupt,10240,10021
z4602,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Bailly-le-Franc,10330,10026
z4603,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Balignicourt,10330,10027
z4604,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Baroville,10200,10032
z4605,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Bar-sur-Aube,10200,10033
z4606,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Bayel,10310,10035
z4607,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Bergères,10200,10039
z4608,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Bertignolles,10110,10041
z4609,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Bétignicourt,10500,10044
z4610,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Beurey,10140,10045
z4611,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Blaincourt-sur-Aube,10500,10046
z4612,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Blignicourt,10500,10047
z4613,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Bligny,10200,10048
z4614,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Bossancourt,10140,10050
z4615,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Bouy-Luxembourg,10220,10056
z4616,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Braux,10500,10059
z4617,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Brévonnes,10220,10061
z4618,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Brienne-la-Vieille,10500,10063
z4619,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Brienne-le-Château,10500,10064
z4620,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Brillecourt,10240,10065
z4621,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Buxières-sur-Arce,10110,10069
z4622,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Chacenay,10110,10071
z4623,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Chalette-sur-Voire,10500,10073
z4624,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Champignol-lez-Mondeville,10200,10076
z4625,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Champigny-sur-Aube,10700,10077
z4626,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Champ-sur-Barse,10140,10078
z4627,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Charmont-sous-Barbuise,10150,10084
z4628,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Chaudrey,10240,10091
z4629,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Chaumesnil,10500,10093
z4630,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Chavanges,10330,10094
z4631,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Chervey,10110,10097
z4632,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Coclois,10240,10101
z4633,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Colombé-la-Fosse,10200,10102
z4634,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Colombé-le-Sec,10200,10103
z4635,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Courcelles-sur-Voire,10500,10105
z4636,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Couvignon,10200,10113
z4637,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Creney-près-Troyes,10150,10115
z4638,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Crespy-le-Neuf,10500,10117
z4639,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Cunfin,10360,10119
z4640,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Dampierre,10240,10121
z4641,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Dienville,10500,10123
z4642,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Dolancourt,10200,10126
z4643,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Dommartin-le-Coq,10240,10127
z4644,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Donnement,10330,10128
z4645,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Dosches,10220,10129
z4646,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Dosnon,10700,10130
z4647,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Eclance,10200,10135
z4648,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Eguilly-sous-Bois,10110,10136
z4649,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Engente,10200,10137
z4650,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Epagne,10500,10138
z4651,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Epothémont,10500,10139
z4652,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Essoyes,10360,10141
z4653,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Feuges,10150,10149
z4654,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Fontaine,10200,10150
z4655,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Fontette,10360,10155
z4656,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Fravaux,10200,10160
z4657,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Fresnay,10200,10161
z4658,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Fuligny,10200,10163
z4659,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Géraudot,10220,10165
z4660,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Grandville,10700,10167
z4661,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Hampigny,10500,10171
z4662,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Herbisse,10700,10172
z4663,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Isle-Aubigny,10240,10174
z4664,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Jasseines,10330,10175
z4665,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Jaucourt,10200,10176
z4666,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Jessains,10140,10178
z4667,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Joncreuil,10330,10180
z4668,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Juvancourt,10310,10182
z4669,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Juvanzé,10140,10183
z4670,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Juzanvigny,10500,10184
z4671,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,La Chaise,10500,10072
z4672,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,La Loge-aux-Chèvres,10140,10200
z4673,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Landreville,10110,10187
z4674,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,La Rothière,10500,10327
z4675,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Lassicourt,10500,10189
z4676,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Lavau,10150,10191
z4677,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,La Ville-aux-Bois,10500,10411
z4678,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,La Villeneuve-au-Chêne,10140,10423
z4679,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Le Chêne,10700,10095
z4680,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Lentilles,10330,10192
z4681,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Lesmont,10500,10193
z4682,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Lévigny,10200,10194
z4683,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Lhuître,10700,10195
z4684,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Lignol-le-Château,10200,10197
z4685,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Loches-sur-Ource,10110,10199
z4686,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Longchamp-sur-Aujon,10310,10203
z4687,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Longpré-le-Sec,10140,10205
z4688,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Longsols,10240,10206
z4689,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Luyères,10150,10210
z4690,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Magnant,10110,10213
z4691,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Magnicourt,10240,10214
z4692,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Magny-Fouchard,10140,10215
z4693,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Mailly-le-Camp,10230,10216
z4694,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Maison-des-Champs,10140,10217
z4695,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Maisons-lès-Soulaines,10200,10219
z4696,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Maizières-lès-Brienne,10500,10221
z4697,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Mathaux,10500,10228
z4698,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Mergey,10600,10230
z4699,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Mesnil-la-Comtesse,10700,10235
z4700,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Mesnil-Lettre,10240,10236
z4701,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Mesnil-Sellières,10220,10239
z4702,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Meurville,10200,10242
z4703,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Molins-sur-Aube,10500,10243
z4704,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Montier-en-l'Isle,10200,10250
z4705,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Montmartin-le-Haut,10140,10252
z4706,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Montmorency-Beaufort,10330,10253
z4707,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Montsuzain,10150,10256
z4708,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Morembert,10240,10257
z4709,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Morvilliers,10500,10258
z4710,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Noë-les-Mallets,10360,10264
z4711,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Nogent-sur-Aube,10240,10267
z4712,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Nozay,10700,10269
z4713,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Onjon,10220,10270
z4714,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Ormes,10700,10272
z4715,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Ortillon,10700,10273
z4716,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Pars-lès-Chavanges,10330,10279
z4717,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Pel-et-Der,10500,10283
z4718,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Perthes-lès-Brienne,10500,10285
z4719,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Petit-Mesnil,10500,10286
z4720,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Piney,10220,10287
z4721,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Poivres,10700,10293
z4722,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Pont-Sainte-Marie,10150,10297
z4723,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Pouan-les-Vallées,10700,10299
z4724,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Pougy,10240,10300
z4725,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Précy-Notre-Dame,10500,10303
z4726,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Précy-Saint-Martin,10500,10304
z4727,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Proverville,10200,10306
z4728,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Puits-et-Nuisement,10140,10310
z4729,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Radonvilliers,10500,10313
z4730,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Ramerupt,10240,10314
z4731,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Rances,10500,10315
z4732,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Rosnay-l'Hôpital,10500,10326
z4733,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Rouilly-Sacey,10220,10328
z4734,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Rouvres-les-Vignes,10200,10330
z4735,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Saint-Benoît-sur-Seine,10600,10336
z4736,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Saint-Christophe-Dodinicourt,10500,10337
z4737,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Sainte-Maure,10150,10352
z4738,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Saint-Etienne-sous-Barbuise,10700,10338
z4739,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Saint-Léger-sous-Brienne,10500,10345
z4740,Est,Champagne-Ardenne,Châlons-en-Champagne,Aube,Saint-Léger-sous-Margerie,10330,10346
